id,timestamp,b0,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15
2259,2026-05-20 16:23:28.665,0,0,0,59,0,0,0,1,3,0,0,0,0,EE,8,0D
2260,2026-05-20 16:23:28.860,0A,0D,0,0,0,0,59,0,0,0,1,3,0,0,0,0
2261,2026-05-20 16:23:29.077,EB,8,0D,0A,0D,0,0,0,0,59,0,0,0,1,3,0
2262,2026-05-20 16:23:29.277,0,0,0,EB,8,0D,0A,0D,0,0,0,0,59,0,0,0
2263,2026-05-20 16:23:29.493,1,3,0,0,0,0,EB,8,0D,0A,0D,0,0,0,0,59
2264,2026-05-20 16:23:29.694,0,0,0,1,3,0,0,0,0,EB,8,0D,0A,0D,0,0
2265,2026-05-20 16:23:29.709,0,0,59,0,0,0,1,3,0,0,0,0,EE,8,0D,0A
2266,2026-05-20 16:23:29.926,0D,0,0,0,0,59,0,0,0,1,3,0,0,0,0,EB
2267,2026-05-20 16:23:30.128,8,0D,0A,0D,0,0,0,0,59,0,0,0,1,3,0,0
2268,2026-05-20 16:23:30.334,0,0,EB,8,0D,0A,0D,0,0,0,0,59,0,0,0,1
2269,2026-05-20 16:23:30.544,3,0,0,0,0,EB,8,0D,0A,0D,0,0,0,0,59,0
2270,2026-05-20 16:23:30.759,0,0,1,3,0,0,0,0,EB,8,0D,0A,0D,0,0,0
2271,2026-05-20 16:23:30.962,0,59,0,0,0,1,3,0,0,0,0,EB,8,0D,0A,0D
2272,2026-05-20 16:23:30.962,0,0,0,0,59,0,0,0,1,3,0,0,0,0,EB,8
2273,2026-05-20 16:23:31.179,0D,0A,0D,0,0,0,0,59,0,0,0,1,3,0,0,0
2274,2026-05-20 16:23:31.378,0,EB,8,0D,0A,0D,0,0,0,0,59,0,0,0,1,3
2275,2026-05-20 16:23:31.594,0,0,0,0,EB,8,0D,0A,0D,0,0,0,0,59,0,0
2276,2026-05-20 16:23:31.809,0,1,3,0,0,0,0,EB,8,0D,0A,0D,0,0,0,0
2277,2026-05-20 16:23:32.020,59,0,0,0,1,3,0,0,0,0,EB,8,0D,0A,0D,0
2278,2026-05-20 16:23:32.039,0,0,0,59,0,0,0,1,3,0,0,0,0,EB,8,0D
2279,2026-05-20 16:23:32.236,0A,0D,0,0,0,0,59,0,0,0,1,3,0,0,0,0
2280,2026-05-20 16:23:32.442,EB,8,0D,0A,0D,0,0,0,0,59,0,0,0,1,3,0
2281,2026-05-20 16:23:32.644,0,0,0,EE,8,0D,0A,0D,0,0,0,0,59,0,0,0
2282,2026-05-20 16:23:32.859,1,3,0,0,0,0,EB,8,0D,0A,0D,0,0,0,0,59
2283,2026-05-20 16:23:33.061,0,0,0,1,3,0,0,0,0,EB,8,0D,0A,0D,0,0
2284,2026-05-20 16:23:33.092,0,0,59,0,0,0,1,3,0,0,0,0,EB,8,0D,0A
2285,2026-05-20 16:23:33.279,0D,0,0,0,0,59,0,0,0,1,3,0,0,0,0,EB
2286,2026-05-20 16:23:33.493,8,0D,0A,0D,0,0,0,0,59,0,0,0,1,3,0,0
2287,2026-05-20 16:23:33.694,0,0,EB,8,0D,0A,0D,0,0,0,0,58,0,0,0,1
2288,2026-05-20 16:23:33.910,3,0,0,0,0,EB,8,0D,0A,0D,0,0,0,0,57,0
2289,2026-05-20 16:23:34.111,0,0,1,3,0,0,0,0,EB,8,0D,0A,0D,0,0,0
2290,2026-05-20 16:23:34.327,0,57,0,0,0,1,3,0,0,0,0,EB,8,0D,0A,0D
2291,2026-05-20 16:23:34.343,0,0,0,0,57,0,0,0,1,3,0,0,0,0,EB,8
2292,2026-05-20 16:23:34.544,0D,0A,0D,0,0,0,0,57,0,0,0,1,3,0,0,0
2293,2026-05-20 16:23:34.744,0,EB,8,0D,0A,0D,0,0,0,0,58,0,0,0,1,3
2294,2026-05-20 16:23:34.961,0,0,0,0,EB,8,0D,0A,0D,0,0,0,0,58,0,0
2295,2026-05-20 16:23:35.161,0,1,3,0,0,0,0,EB,8,0D,0A,0D,0,0,0,0
2296,2026-05-20 16:23:35.376,58,0,0,0,1,3,0,0,0,0,EB,8,0D,0A,0D,0
2297,2026-05-20 16:23:35.376,0,0,0,58,0,0,0,1,3,0,0,0,0,EB,8,0D
2298,2026-05-20 16:23:35.596,0A,0D,0,0,0,0,58,0,0,0,1,3,0,0,0,0
2299,2026-05-20 16:23:35.794,E9,8,0D,0A,0D,0,0,0,0,59,0,0,0,1,3,0
2300,2026-05-20 16:23:36.017,0,0,0,EB,8,0D,0A,0D,0,0,0,0,59,0,0,0
2301,2026-05-20 16:23:36.210,1,3,0,0,0,0,EB,8,0D,0A,0D,0,0,0,0,59
2302,2026-05-20 16:23:36.427,0,0,0,1,3,0,0,0,0,EB,8,0D,0A,0D,0,0
2303,2026-05-20 16:23:36.453,0,0,59,0,0,0,1,3,0,0,0,0,EB,8,0D,0A
2304,2026-05-20 16:23:36.647,0D,0,0,0,0,59,0,0,0,1,3,0,0,0,0,EB
2305,2026-05-20 16:23:36.860,8,0D,0A,0D,0,0,0,0,59,0,0,0,1,3,0,0
2306,2026-05-20 16:23:37.060,0,0,EB,8,0D,0A,0D,0,0,0,0,59,0,0,0,1
2307,2026-05-20 16:23:37.280,3,0,0,0,0,EE,8,0D,0A,0D,0,0,0,0,59,0
2308,2026-05-20 16:23:37.477,0,0,1,3,0,0,0,0,EB,8,0D,0A,0D,0,0,0
2309,2026-05-20 16:23:37.693,0,59,0,0,0,1,3,0,0,0,0,EB,8,0D,0A,0D
2310,2026-05-20 16:23:37.703,0,0,0,0,59,0,0,0,1,3,0,0,0,0,EB,8
2311,2026-05-20 16:23:37.910,0D,0A,0D,0,0,0,0,59,0,0,0,1,3,0,0,0
2312,2026-05-20 16:23:38.111,0,EB,8,0D,0A,0D,0,0,0,0,59,0,0,0,1,3
2313,2026-05-20 16:23:38.326,0,0,0,0,EB,8,0D,0A,0D,0,0,0,0,59,0,0
2314,2026-05-20 16:23:38.527,0,1,3,0,0,0,0,EE,8,0D,0A,0D,0,0,0,0
2315,2026-05-20 16:23:38.751,58,0,0,0,1,3,0,0,0,0,E9,8,0D,0A,0D,0
2316,2026-05-20 16:23:38.763,0,0,0,58,0,0,0,1,3,0,0,0,0,EB,8,0D
2317,2026-05-20 16:23:38.963,0A,0D,0,0,0,0,58,0,0,0,1,3,0,0,0,0
2318,2026-05-20 16:23:39.161,EE,8,0D,0A,0D,0,0,0,0,58,0,0,0,1,3,0
2319,2026-05-20 16:23:39.377,0,0,0,EB,8,0D,0A,0D,0,0,0,0,59,0,0,0
2320,2026-05-20 16:23:39.577,1,3,0,0,0,0,EB,8,0D,0A,0D,0,0,0,0,59
2321,2026-05-20 16:23:39.794,0,0,0,1,3,0,0,0,0,EB,8,0D,0A,0D,0,0
2322,2026-05-20 16:23:39.815,0,0,59,0,0,0,1,3,0,0,0,0,EB,8,0D,0A
2323,2026-05-20 16:23:40.014,0D,0,0,0,0,59,0,0,0,1,3,0,0,0,0,EB
2324,2026-05-20 16:23:40.211,8,0D,0A,0D,0,0,0,0,59,0,0,0,1,3,0,0
2325,2026-05-20 16:23:40.427,0,0,EB,8,0D,0A,0D,0,0,0,0,59,0,0,0,1
2326,2026-05-20 16:23:40.630,3,0,0,0,0,EB,8,0D,0A,0D,0,0,0,0,59,0
2327,2026-05-20 16:23:40.845,0,0,1,3,0,0,0,0,EE,8,0D,0A,0D,0,0,0
2328,2026-05-20 16:23:41.046,0,58,0,0,0,1,3,0,0,0,0,EB,8,0D,0A,0D
2329,2026-05-20 16:23:41.061,0,0,0,0,58,0,0,0,1,3,0,0,0,0,EB,8
2330,2026-05-20 16:23:41.262,0D,0A,0D,0,0,0,0,58,0,0,0,1,3,0,0,0
2331,2026-05-20 16:23:41.478,0,EB,8,0D,0A,0D,0,0,0,0,58,0,0,0,1,3
2332,2026-05-20 16:23:41.678,0,0,0,0,EB,8,0D,0A,0D,0,0,0,0,58,0,0
2333,2026-05-20 16:23:41.894,0,1,3,0,0,0,0,EE,8,0D,0A,0D,0,0,0,0
2334,2026-05-20 16:23:42.110,58,0,0,0,1,3,0,0,0,0,EB,8,0D,0A,0D,0
2335,2026-05-20 16:23:42.119,0,0,0,58,0,0,0,1,3,0,0,0,0,EB,8,0D
2336,2026-05-20 16:23:42.318,0A,0D,0,0,0,0,58,0,0,0,1,3,0,0,0,0
2337,2026-05-20 16:23:42.528,EB,8,0D,0A,0D,0,0,0,0,58,0,0,0,1,3,0
2338,2026-05-20 16:23:42.744,0,0,0,EE,8,0D,0A,0D,0,0,0,0,58,0,0,0
2339,2026-05-20 16:23:42.948,1,3,0,0,0,0,EB,8,0D,0A,0D,0,0,0,0,59
2340,2026-05-20 16:23:43.160,0,0,0,1,3,0,0,0,0,E9,8,0D,0A,0D,0,0
2341,2026-05-20 16:23:43.168,0,0,59,0,0,0,1,3,0,0,0,0,EB,8,0D,0A
2342,2026-05-20 16:23:43.364,0D,0,0,0,0,59,0,0,0,1,3,0,0,0,0,EB
2343,2026-05-20 16:23:43.577,8,0D,0A,0D,0,0,0,0,58,0,0,0,1,3,0,0
2344,2026-05-20 16:23:43.794,0,0,EB,8,0D,0A,0D,0,0,0,0,59,0,0,0,1
2345,2026-05-20 16:23:43.994,3,0,0,0,0,EB,8,0D,0A,0D,0,0,0,0,59,0
2346,2026-05-20 16:23:44.210,0,0,1,3,0,0,0,0,EB,8,0D,0A,0D,0,0,0
2347,2026-05-20 16:23:44.411,0,58,0,0,0,1,3,0,0,0,0,EB,8,0D,0A,0D
2348,2026-05-20 16:23:44.426,0,0,0,0,58,0,0,0,1,3,0,0,0,0,EB,8
2349,2026-05-20 16:23:44.628,0D,0A,0D,0,0,0,0,58,0,0,0,1,3,0,0,0
2350,2026-05-20 16:23:44.842,0,EB,8,0D,0A,0D,0,0,0,0,59,0,0,0,1,3
2351,2026-05-20 16:23:45.050,0,0,0,0,EB,8,0D,0A,0D,0,0,0,0,58,0,0
2352,2026-05-20 16:23:45.265,0,1,3,0,0,0,0,EB,8,0D,0A,0D,0,0,0,0
2353,2026-05-20 16:23:45.460,58,0,0,0,1,3,0,0,0,0,EB,8,0D,0A,0D,0
2354,2026-05-20 16:23:45.476,0,0,0,59,0,0,0,1,3,0,0,0,0,EB,8,0D
2355,2026-05-20 16:23:45.679,0A,0D,0,0,0,0,59,0,0,0,1,3,0,0,0,0
2356,2026-05-20 16:23:45.894,EB,8,0D,0A,0D,0,0,0,0,59,0,0,0,1,3,0
2357,2026-05-20 16:23:46.094,0,0,0,EB,8,0D,0A,0D,0,0,0,0,59,0,0,0
2358,2026-05-20 16:23:46.311,1,3,0,0,0,0,EB,8,0D,0A,0D,0,0,0,0,59
2359,2026-05-20 16:23:46.511,0,0,0,1,3,0,0,0,0,EB,8,0D,0A,0D,0,0
2360,2026-05-20 16:23:46.535,0,0,59,0,0,0,1,3,0,0,0,0,EB,8,0D,0A
2361,2026-05-20 16:23:46.728,0D,0,0,0,0,59,0,0,0,1,3,0,0,0,0,EB
2362,2026-05-20 16:23:46.944,8,0D,0A,0D,0,0,0,0,58,0,0,0,1,3,0,0
2363,2026-05-20 16:23:47.152,0,0,EE,8,0D,0A,0D,0,0,0,0,59,0,0,0,1
2364,2026-05-20 16:23:47.361,3,0,0,0,0,EB,8,0D,0A,0D,0,0,0,0,59,0
2365,2026-05-20 16:23:47.561,0,0,1,3,0,0,0,0,EB,8,0D,0A,0D,0,0,0
2366,2026-05-20 16:23:47.781,0,59,0,0,0,1,3,0,0,0,0,EE,8,0D,0A,0D
2367,2026-05-20 16:23:47.789,0,0,0,0,58,0,0,0,1,3,0,0,0,0,E9,8
2368,2026-05-20 16:23:47.997,0D,0A,0D,0,0,0,0,58,0,0,0,1,3,0,0,0
2369,2026-05-20 16:23:48.210,0,EB,8,0D,0A,0D,0,0,0,0,58,0,0,0,1,3
2370,2026-05-20 16:23:48.411,0,0,0,0,EB,8,0D,0A,0D,0,0,0,0,59,0,0
2371,2026-05-20 16:23:48.627,0,1,3,0,0,0,0,EB,8,0D,0A,0D,0,0,0,0
2372,2026-05-20 16:23:48.827,59,0,0,0,1,3,0,0,0,0,EB,8,0D,0A,0D,0
2373,2026-05-20 16:23:48.848,0,0,0,59,0,0,0,1,3,0,0,0,0,EB,8,0D
2374,2026-05-20 16:23:49.045,0A,0D,0,0,0,0,59,0,0,0,1,3,0,0,0,0
2375,2026-05-20 16:23:49.259,EB,8,0D,0A,0D,0,0,0,0,59,0,0,0,1,3,0
2376,2026-05-20 16:23:49.461,0,0,0,EB,8,0D,0A,0D,0,0,0,0,59,0,0,0
2377,2026-05-20 16:23:49.686,1,3,0,0,0,0,EB,8,0D,0A,0D,0,0,0,0,59
2378,2026-05-20 16:23:49.878,0,0,0,1,3,0,0,0,0,EB,8,0D,0A,0D,0,0
2379,2026-05-20 16:23:49.896,0,0,59,0,0,0,1,3,0,0,0,0,EB,8,0D,0A
2380,2026-05-20 16:23:50.097,0D,0,0,0,0,59,0,0,0,1,3,0,0,0,0,EB
2381,2026-05-20 16:23:50.311,8,0D,0A,0D,0,0,0,0,59,0,0,0,1,3,0,0
2382,2026-05-20 16:23:50.511,0,0,EB,8,0D,0A,0D,0,0,0,0,59,0,0,0,1
2383,2026-05-20 16:23:50.728,3,0,0,0,0,EB,8,0D,0A,0D,0,0,0,0,58,0
2384,2026-05-20 16:23:50.928,0,0,1,3,0,0,0,0,EB,8,0D,0A,0D,0,0,0
2385,2026-05-20 16:23:51.144,0,59,0,0,0,1,3,0,0,0,0,EB,8,0D,0A,0D
2386,2026-05-20 16:23:51.159,0,0,0,0,58,0,0,0,1,3,0,0,0,0,EE,8
2387,2026-05-20 16:23:51.359,0D,0A,0D,0,0,0,0,58,0,0,0,1,3,0,0,0
2388,2026-05-20 16:23:51.561,0,EB,8,0D,0A,0D,0,0,0,0,57,0,0,0,1,3
2389,2026-05-20 16:23:51.778,0,0,0,0,EB,8,0D,0A,0D,0,0,0,0,57,0,0
2390,2026-05-20 16:23:51.978,0,1,3,0,0,0,0,EB,8,0D,0A,0D,0,0,0,0
2391,2026-05-20 16:23:52.195,57,0,0,0,1,3,0,0,0,0,EB,8,0D,0A,0D,0
2392,2026-05-20 16:23:52.219,0,0,0,58,0,0,0,1,3,0,0,0,0,EB,8,0D
2393,2026-05-20 16:23:52.415,0A,0D,0,0,0,0,57,0,0,0,1,3,0,0,0,0
2394,2026-05-20 16:23:52.611,EB,8,0D,0A,0D,0,0,0,0,58,0,0,0,1,3,0
2395,2026-05-20 16:23:52.830,0,0,0,EB,8,0D,0A,0D,0,0,0,0,57,0,0,0
2396,2026-05-20 16:23:53.028,1,3,0,0,0,0,EE,8,0D,0A,0D,0,0,0,0,58
2397,2026-05-20 16:23:53.245,0,0,0,1,3,0,0,0,0,EE,8,0D,0A,0D,0,0
2398,2026-05-20 16:23:53.265,0,0,58,0,0,0,1,3,0,0,0,0,EB,8,0D,0A
2399,2026-05-20 16:23:53.462,0D,0,0,0,0,58,0,0,0,1,3,0,0,0,0,EB
2400,2026-05-20 16:23:53.676,8,0D,0A,0D,0,0,0,0,58,0,0,0,1,3,0,0
2401,2026-05-20 16:23:53.879,0,0,EB,8,0D,0A,0D,0,0,0,0,58,0,0,0,1
2402,2026-05-20 16:23:54.094,3,0,0,0,0,EE,8,0D,0A,0D,0,0,0,0,58,0
2403,2026-05-20 16:23:54.297,0,0,1,3,0,0,0,0,EB,8,0D,0A,0D,0,0,0
2404,2026-05-20 16:23:54.511,0,58,0,0,0,1,3,0,0,0,0,EB,8,0D,0A,0D
2405,2026-05-20 16:23:54.511,0,0,0,0,57,0,0,0,1,3,0,0,0,0,EB,8
2406,2026-05-20 16:23:54.728,0D,0A,0D,0,0,0,0,58,0,0,0,1,3,0,0,0
2407,2026-05-20 16:23:54.928,0,EB,8,0D,0A,0D,0,0,0,0,57,0,0,0,1,3
2408,2026-05-20 16:23:55.143,0,0,0,0,EB,8,0D,0A,0D,0,0,0,0,58,0,0
2409,2026-05-20 16:23:55.345,0,1,3,0,0,0,0,E9,8,0D,0A,0D,0,0,0,0
2410,2026-05-20 16:23:55.562,58,0,0,0,1,3,0,0,0,0,EB,8,0D,0A,0D,0
2411,2026-05-20 16:23:55.571,0,0,0,58,0,0,0,1,3,0,0,0,0,EB,8,0D
2412,2026-05-20 16:23:55.780,0A,0D,0,0,0,0,58,0,0,0,1,3,0,0,0,0
2413,2026-05-20 16:23:55.978,EB,8,0D,0A,0D,0,0,0,0,58,0,0,0,1,3,0
2414,2026-05-20 16:23:56.195,0,0,0,EB,8,0D,0A,0D,0,0,0,0,57,0,0,0
2415,2026-05-20 16:23:56.394,1,3,0,0,0,0,EE,8,0D,0A,0D,0,0,0,0,58
2416,2026-05-20 16:23:56.611,0,0,0,1,3,0,0,0,0,EB,8,0D,0A,0D,0,0
2417,2026-05-20 16:23:56.619,0,0,57,0,0,0,1,3,0,0,0,0,EB,8,0D,0A
2418,2026-05-20 16:23:56.830,0D,0,0,0,0,58,0,0,0,1,3,0,0,0,0,EE
2419,2026-05-20 16:23:57.028,8,0D,0A,0D,0,0,0,0,57,0,0,0,1,3,0,0
2420,2026-05-20 16:23:57.245,0,0,EB,8,0D,0A,0D,0,0,0,0,58,0,0,0,1
2421,2026-05-20 16:23:57.445,3,0,0,0,0,EB,8,0D,0A,0D,0,0,0,0,57,0
2422,2026-05-20 16:23:57.664,0,0,1,3,0,0,0,0,EE,8,0D,0A,0D,0,0,0
2423,2026-05-20 16:23:57.864,0,58,0,0,0,1,3,0,0,0,0,E9,8,0D,0A,0D
2424,2026-05-20 16:23:57.877,0,0,0,0,57,0,0,0,1,3,0,0,0,0,EE,8
2425,2026-05-20 16:23:58.080,0D,0A,0D,0,0,0,0,58,0,0,0,1,3,0,0,0
2426,2026-05-20 16:23:58.295,0,EE,8,0D,0A,0D,0,0,0,0,57,0,0,0,1,3
2427,2026-05-20 16:23:58.495,0,0,0,0,EB,8,0D,0A,0D,0,0,0,0,58,0,0
2428,2026-05-20 16:23:58.716,0,1,3,0,0,0,0,EB,8,0D,0A,0D,0,0,0,0
2429,2026-05-20 16:23:58.927,57,0,0,0,1,3,0,0,0,0,EE,8,0D,0A,0D,0
2430,2026-05-20 16:23:58.943,0,0,0,58,0,0,0,1,3,0,0,0,0,EB,8,0D
2431,2026-05-20 16:23:59.132,0A,0D,0,0,0,0,57,0,0,0,1,3,0,0,0,0
2432,2026-05-20 16:23:59.345,EE,8,0D,0A,0D,0,0,0,0,58,0,0,0,1,3,0
2433,2026-05-20 16:23:59.561,0,0,0,EB,8,0D,0A,0D,0,0,0,0,57,0,0,0
2434,2026-05-20 16:23:59.766,1,3,0,0,0,0,EE,8,0D,0A,0D,0,0,0,0,58
2435,2026-05-20 16:23:59.979,0,0,0,1,3,0,0,0,0,EE,8,0D,0A,0D,0,0
2436,2026-05-20 16:23:59.993,0,0,57,0,0,0,1,3,0,0,0,0,EE,8,0D,0A
2437,2026-05-20 16:24:00.195,0D,0,0,0,0,58,0,0,0,1,3,0,0,0,0,EB
2438,2026-05-20 16:24:00.394,8,0D,0A,0D,0,0,0,0,57,0,0,0,1,3,0,0
2439,2026-05-20 16:24:00.609,0,0,EB,8,0D,0A,0D,0,0,0,0,58,0,0,0,1
2440,2026-05-20 16:24:00.811,3,0,0,0,0,EB,8,0D,0A,0D,0,0,0,0,57,0
2441,2026-05-20 16:24:01.028,0,0,1,3,0,0,0,0,EE,8,0D,0A,0D,0,0,0
2442,2026-05-20 16:24:01.228,0,58,0,0,0,1,3,0,0,0,0,EB,8,0D,0A,0D
2443,2026-05-20 16:24:01.248,0,0,0,0,58,0,0,0,1,3,0,0,0,0,EB,8
2444,2026-05-20 16:24:01.447,0D,0A,0D,0,0,0,0,58,0,0,0,1,3,0,0,0
2445,2026-05-20 16:24:01.660,0,EB,8,0D,0A,0D,0,0,0,0,58,0,0,0,1,3
2446,2026-05-20 16:24:01.869,0,0,0,0,EB,8,0D,0A,0D,0,0,0,0,59,0,0
2447,2026-05-20 16:24:02.079,0,1,3,0,0,0,0,EB,8,0D,0A,0D,0,0,0,0
2448,2026-05-20 16:24:02.278,58,0,0,0,1,3,0,0,0,0,EE,8,0D,0A,0D,0
2449,2026-05-20 16:24:02.298,0,0,0,58,0,0,0,1,3,0,0,0,0,EE,8,0D
2450,2026-05-20 16:24:02.495,0A,0D,0,0,0,0,58,0,0,0,1,3,0,0,0,0
2451,2026-05-20 16:24:02.713,EE,8,0D,0A,0D,0,0,0,0,58,0,0,0,1,3,0
2452,2026-05-20 16:24:02.917,0,0,0,EB,8,0D,0A,0D,0,0,0,0,58,0,0,0
2453,2026-05-20 16:24:03.128,1,3,0,0,0,0,EE,8,0D,0A,0D,0,0,0,0,58
2454,2026-05-20 16:24:03.329,0,0,0,1,3,0,0,0,0,EB,8,0D,0A,0D,0,0
2455,2026-05-20 16:24:03.349,0,0,58,0,0,0,1,3,0,0,0,0,EB,8,0D,0A
2456,2026-05-20 16:24:03.555,0D,0,0,0,0,58,0,0,0,1,3,0,0,0,0,EB
2457,2026-05-20 16:24:03.762,8,0D,0A,0D,0,0,0,0,58,0,0,0,1,3,0,0
2458,2026-05-20 16:24:03.971,0,0,EE,8,0D,0A,0D,0,0,0,0,58,0,0,0,1
2459,2026-05-20 16:24:04.179,3,0,0,0,0,EB,8,0D,0A,0D,0,0,0,0,58,0
2460,2026-05-20 16:24:04.378,0,0,1,3,0,0,0,0,EB,8,0D,0A,0D,0,0,0
2461,2026-05-20 16:24:04.595,0,58,0,0,0,1,3,0,0,0,0,EE,8,0D,0A,0D
2462,2026-05-20 16:24:04.616,0,0,0,0,58,0,0,0,1,3,0,0,0,0,EE,8
2463,2026-05-20 16:24:04.813,0D,0A,0D,0,0,0,0,58,0,0,0,1,3,0,0,0
2464,2026-05-20 16:24:05.027,0,EB,8,0D,0A,0D,0,0,0,0,58,0,0,0,1,3
2465,2026-05-20 16:24:05.229,0,0,0,0,EB,8,0D,0A,0D,0,0,0,0,58,0,0
2466,2026-05-20 16:24:05.444,0,1,3,0,0,0,0,EE,8,0D,0A,0D,0,0,0,0
2467,2026-05-20 16:24:05.644,58,0,0,0,1,3,0,0,0,0,EE,8,0D,0A,0D,0
2468,2026-05-20 16:24:05.670,0,0,0,58,0,0,0,1,3,0,0,0,0,EB,8,0D
2469,2026-05-20 16:24:05.863,0A,0D,0,0,0,0,58,0,0,0,1,3,0,0,0,0
2470,2026-05-20 16:24:06.078,EB,8,0D,0A,0D,0,0,0,0,58,0,0,0,1,3,0
2471,2026-05-20 16:24:06.279,0,0,0,EB,8,0D,0A,0D,0,0,0,0,58,0,0,0
2472,2026-05-20 16:24:06.480,1,3,0,0,0,0,EB,8,0D,0A,0D,0,0,0,0,58
2473,2026-05-20 16:24:06.700,0,0,0,1,3,0,0,0,0,EB,8,0D,0A,0D,0,0
2474,2026-05-20 16:24:06.723,0,0,58,0,0,0,1,3,0,0,0,0,EB,8,0D,0A
2475,2026-05-20 16:24:06.918,0D,0,0,0,0,58,0,0,0,1,3,0,0,0,0,EB
2476,2026-05-20 16:24:07.127,8,0D,0A,0D,0,0,0,0,58,0,0,0,1,3,0,0
2477,2026-05-20 16:24:07.326,0,0,EE,8,0D,0A,0D,0,0,0,0,58,0,0,0,1
2478,2026-05-20 16:24:07.545,3,0,0,0,0,EB,8,0D,0A,0D,0,0,0,0,58,0
2479,2026-05-20 16:24:07.746,0,0,1,3,0,0,0,0,EB,8,0D,0A,0D,0,0,0
2480,2026-05-20 16:24:07.963,0,58,0,0,0,1,3,0,0,0,0,EB,8,0D,0A,0D
2481,2026-05-20 16:24:07.967,0,0,0,0,58,0,0,0,1,3,0,0,0,0,EB,8
2482,2026-05-20 16:24:08.179,0D,0A,0D,0,0,0,0,58,0,0,0,1,3,0,0,0
2483,2026-05-20 16:24:08.392,0,EB,8,0D,0A,0D,0,0,0,0,58,0,0,0,1,3
2484,2026-05-20 16:24:08.595,0,0,0,0,EE,8,0D,0A,0D,0,0,0,0,58,0,0
2485,2026-05-20 16:24:08.796,0,1,3,0,0,0,0,EB,8,0D,0A,0D,0,0,0,0
2486,2026-05-20 16:24:09.016,58,0,0,0,1,3,0,0,0,0,EB,8,0D,0A,0D,0
2487,2026-05-20 16:24:09.024,0,0,0,59,0,0,0,1,3,0,0,0,0,EB,8,0D
2488,2026-05-20 16:24:09.230,0A,0D,0,0,0,0,59,0,0,0,1,3,0,0,0,0
2489,2026-05-20 16:24:09.428,EB,8,0D,0A,0D,0,0,0,0,58,0,0,0,1,3,0
2490,2026-05-20 16:24:09.645,0,0,0,EB,8,0D,0A,0D,0,0,0,0,58,0,0,0
2491,2026-05-20 16:24:09.859,1,3,0,0,0,0,E9,8,0D,0A,0D,0,0,0,0,58
2492,2026-05-20 16:24:10.053,0,0,0,1,3,0,0,0,0,EB,8,0D,0A,0D,0,0
2493,2026-05-20 16:24:10.070,0,0,58,0,0,0,1,3,0,0,0,0,EB,8,0D,0A
2494,2026-05-20 16:24:10.278,0D,0,0,0,0,58,0,0,0,1,3,0,0,0,0,EB
2495,2026-05-20 16:24:10.489,8,0D,0A,0D,0,0,0,0,58,0,0,0,1,3,0,0
2496,2026-05-20 16:24:10.702,0,0,EB,8,0D,0A,0D,0,0,0,0,58,0,0,0,1
2497,2026-05-20 16:24:10.895,3,0,0,0,0,EE,8,0D,0A,0D,0,0,0,0,58,0
2498,2026-05-20 16:24:11.116,0,0,1,3,0,0,0,0,EE,8,0D,0A,0D,0,0,0
2499,2026-05-20 16:24:11.327,0,58,0,0,0,1,3,0,0,0,0,EB,8,0D,0A,0D
2500,2026-05-20 16:24:11.341,0,0,0,0,58,0,0,0,1,3,0,0,0,0,EB,8
2501,2026-05-20 16:24:11.544,0D,0A,0D,0,0,0,0,57,0,0,0,1,3,0,0,0
2502,2026-05-20 16:24:11.746,0,EE,8,0D,0A,0D,0,0,0,0,58,0,0,0,1,3
2503,2026-05-20 16:24:11.961,0,0,0,0,EB,8,0D,0A,0D,0,0,0,0,58,0,0
2504,2026-05-20 16:24:12.162,0,1,3,0,0,0,0,EB,8,0D,0A,0D,0,0,0,0
2505,2026-05-20 16:24:12.378,57,0,0,0,1,3,0,0,0,0,E9,8,0D,0A,0D,0
2506,2026-05-20 16:24:12.389,0,0,0,57,0,0,0,1,3,0,0,0,0,EB,8,0D
2507,2026-05-20 16:24:12.595,0A,0D,0,0,0,0,57,0,0,0,1,3,0,0,0,0
2508,2026-05-20 16:24:12.797,EB,8,0D,0A,0D,0,0,0,0,57,0,0,0,1,3,0
2509,2026-05-20 16:24:13.013,0,0,0,EB,8,0D,0A,0D,0,0,0,0,57,0,0,0
2510,2026-05-20 16:24:13.212,1,3,0,0,0,0,EB,8,0D,0A,0D,0,0,0,0,58
2511,2026-05-20 16:24:13.428,0,0,0,1,3,0,0,0,0,EB,8,0D,0A,0D,0,0
2512,2026-05-20 16:24:13.444,0,0,57,0,0,0,1,3,0,0,0,0,EB,8,0D,0A
2513,2026-05-20 16:24:13.647,0D,0,0,0,0,57,0,0,0,1,3,0,0,0,0,EB
2514,2026-05-20 16:24:13.844,8,0D,0A,0D,0,0,0,0,58,0,0,0,1,3,0,0
2515,2026-05-20 16:24:14.062,0,0,EB,8,0D,0A,0D,0,0,0,0,57,0,0,0,1
2516,2026-05-20 16:24:14.262,3,0,0,0,0,EB,8,0D,0A,0D,0,0,0,0,57,0
2517,2026-05-20 16:24:14.482,0,0,1,3,0,0,0,0,EB,8,0D,0A,0D,0,0,0
2518,2026-05-20 16:24:14.682,0,57,0,0,0,1,3,0,0,0,0,EB,8,0D,0A,0D
2519,2026-05-20 16:24:14.701,0,0,0,0,57,0,0,0,1,3,0,0,0,0,EB,8
